CHP_ID	Medicinal_properties	Class	x_rank	y_rank
CHP04508	Liver meridian	Meridian tropism	12	7
CHP04508	Neutral therapeutic	Therapeutic nature	16	15
CHP04509	Bitter medicinal	Medicinal flavor	10	13
CHP04509	Large intestine meridian	Meridian tropism	2	9
CHP04509	Stomach meridian	Meridian tropism	8	3
CHP04509	Cold therapeutic	Therapeutic nature	6	17
CHP04510	Bitter medicinal	Medicinal flavor	10	13
CHP04510	Lung meridian	Meridian tropism	5	8
CHP04510	Heart meridian	Meridian tropism	9	21
CHP04510	Bladder meridian	Meridian tropism	7	12
CHP04510	Cool therapeutic	Therapeutic nature	15	11
CHP04511	Pungent medicinal	Medicinal flavor	14	4
CHP04511	Stomach meridian	Meridian tropism	8	3
CHP04511	Lung meridian	Meridian tropism	5	8
CHP04511	Liver meridian	Meridian tropism	12	7
CHP04511	Warm therapeutic	Therapeutic nature	18	6
CHP04512	Bitter medicinal	Medicinal flavor	10	13
CHP04512	Cool therapeutic	Therapeutic nature	15	11
CHP04513	Pungent medicinal	Medicinal flavor	14	4
CHP04513	Warm therapeutic	Therapeutic nature	18	6
CHP04514	Bitter medicinal	Medicinal flavor	10	13
CHP04514	Liver meridian	Meridian tropism	12	7
CHP04514	Bladder meridian	Meridian tropism	7	12
CHP04514	Cool therapeutic	Therapeutic nature	15	11
CHP04515	Sweet medicinal	Medicinal flavor	13	19
CHP04515	Bitter medicinal	Medicinal flavor	10	13
CHP04515	Lung meridian	Meridian tropism	5	8
CHP04515	Liver meridian	Meridian tropism	12	7
CHP04515	Kidney meridian	Meridian tropism	21	10
CHP04515	Warm therapeutic	Therapeutic nature	18	6
CHP04516	Bitter medicinal	Medicinal flavor	10	13
CHP04516	Large intestine meridian	Meridian tropism	2	9
CHP04516	Liver meridian	Meridian tropism	12	7
CHP04516	Cold therapeutic	Therapeutic nature	6	17
CHP04517	Bitter medicinal	Medicinal flavor	10	13
CHP04517	Astringent medicinal	Medicinal flavor	17	18
CHP04517	Spleen meridian	Meridian tropism	19	5
CHP04517	Cool therapeutic	Therapeutic nature	15	11
CHP04518	Sweet medicinal	Medicinal flavor	13	19
CHP04518	Neutral therapeutic	Therapeutic nature	16	15
CHP04519	Pungent medicinal	Medicinal flavor	14	4
CHP04519	Bitter medicinal	Medicinal flavor	10	13
CHP04519	Liver meridian	Meridian tropism	12	7
CHP04519	Gallbladder meridian	Meridian tropism	4	14
CHP04519	Cold therapeutic	Therapeutic nature	6	17
CHP04520	Pungent medicinal	Medicinal flavor	14	4
CHP04520	Bitter medicinal	Medicinal flavor	10	13
CHP04520	Stomach meridian	Meridian tropism	8	3
CHP04520	Warm therapeutic	Therapeutic nature	18	6
CHP04521	Pungent medicinal	Medicinal flavor	14	4
CHP04521	Bitter medicinal	Medicinal flavor	10	13
CHP04521	Liver meridian	Meridian tropism	12	7
CHP04521	Warm therapeutic	Therapeutic nature	18	6
CHP04522	Sweet medicinal	Medicinal flavor	13	19
CHP04522	Spleen meridian	Meridian tropism	19	5
CHP04522	Heart meridian	Meridian tropism	9	21
CHP04522	Warm therapeutic	Therapeutic nature	18	6
CHP04523	Pungent medicinal	Medicinal flavor	14	4
CHP04523	Bitter medicinal	Medicinal flavor	10	13
CHP04523	Liver meridian	Meridian tropism	12	7
CHP04523	Cold therapeutic	Therapeutic nature	6	17
CHP04524	Bitter medicinal	Medicinal flavor	10	13
CHP04524	Astringent medicinal	Medicinal flavor	17	18
CHP04524	Liver meridian	Meridian tropism	12	7
CHP04524	Heart meridian	Meridian tropism	9	21
CHP04524	Neutral therapeutic	Therapeutic nature	16	15
CHP04525	Pungent medicinal	Medicinal flavor	14	4
CHP04525	Liver meridian	Meridian tropism	12	7
CHP04525	Kidney meridian	Meridian tropism	21	10
CHP04525	Hot therapeutic	Therapeutic nature	22	2
CHP04526	Sweet medicinal	Medicinal flavor	13	19
CHP04526	Spleen meridian	Meridian tropism	19	5
CHP04526	Liver meridian	Meridian tropism	12	7
CHP04526	Warm therapeutic	Therapeutic nature	18	6
CHP04527	Bitter medicinal	Medicinal flavor	10	13
CHP04527	Large intestine meridian	Meridian tropism	2	9
CHP04527	Stomach meridian	Meridian tropism	8	3
CHP04527	Lung meridian	Meridian tropism	5	8
CHP04527	Cold therapeutic	Therapeutic nature	6	17
CHP04528	Salty medicinal	Medicinal flavor	23	16
CHP04528	Stomach meridian	Meridian tropism	8	3
CHP04528	Kidney meridian	Meridian tropism	21	10
CHP04528	Neutral therapeutic	Therapeutic nature	16	15
CHP04529	Sweet medicinal	Medicinal flavor	13	19
CHP04529	Pungent medicinal	Medicinal flavor	14	4
CHP04529	Stomach meridian	Meridian tropism	8	3
CHP04529	Lung meridian	Meridian tropism	5	8
CHP04529	Liver meridian	Meridian tropism	12	7
CHP04529	Neutral therapeutic	Therapeutic nature	16	15
CHP04530	Pungent medicinal	Medicinal flavor	14	4
CHP04530	Cool therapeutic	Therapeutic nature	15	11
CHP04531	Bitter medicinal	Medicinal flavor	10	13
CHP04531	Large intestine meridian	Meridian tropism	2	9
CHP04531	Stomach meridian	Meridian tropism	8	3
CHP04531	Lung meridian	Meridian tropism	5	8
CHP04531	Liver meridian	Meridian tropism	12	7
CHP04531	Neutral therapeutic	Therapeutic nature	16	15
CHP04531	Cold therapeutic	Therapeutic nature	6	17
CHP04532	Bitter medicinal	Medicinal flavor	10	13
CHP04532	Astringent medicinal	Medicinal flavor	17	18
CHP04532	Spleen meridian	Meridian tropism	19	5
CHP04532	Liver meridian	Meridian tropism	12	7
CHP04532	Gallbladder meridian	Meridian tropism	4	14
CHP04532	Cold therapeutic	Therapeutic nature	6	17
CHP04533	Sweet medicinal	Medicinal flavor	13	19
CHP04533	Spleen meridian	Meridian tropism	19	5
CHP04533	Lung meridian	Meridian tropism	5	8
CHP04533	Heart meridian	Meridian tropism	9	21
CHP04533	Warm therapeutic	Therapeutic nature	18	6
CHP04534	Sweet medicinal	Medicinal flavor	13	19
CHP04534	Bitter medicinal	Medicinal flavor	10	13
CHP04534	Liver meridian	Meridian tropism	12	7
CHP04534	Kidney meridian	Meridian tropism	21	10
CHP04534	Heart meridian	Meridian tropism	9	21
CHP04534	Cold therapeutic	Therapeutic nature	6	17
CHP04535	Sour medicinal	Medicinal flavor	20	20
CHP04535	Pungent medicinal	Medicinal flavor	14	4
CHP04535	Neutral therapeutic	Therapeutic nature	16	15
CHP04536	Bitter medicinal	Medicinal flavor	10	13
CHP04536	Cool therapeutic	Therapeutic nature	15	11
CHP04537	Sweet medicinal	Medicinal flavor	13	19
CHP04537	Astringent medicinal	Medicinal flavor	17	18
CHP04537	Spleen meridian	Meridian tropism	19	5
CHP04537	Liver meridian	Meridian tropism	12	7
CHP04537	Neutral therapeutic	Therapeutic nature	16	15
CHP04538	Sweet medicinal	Medicinal flavor	13	19
CHP04538	Bitter medicinal	Medicinal flavor	10	13
CHP04538	Spleen meridian	Meridian tropism	19	5
CHP04538	Heart meridian	Meridian tropism	9	21
CHP04538	Warm therapeutic	Therapeutic nature	18	6
CHP04539	Sweet medicinal	Medicinal flavor	13	19
CHP04539	Cold therapeutic	Therapeutic nature	6	17
CHP04540	Pungent medicinal	Medicinal flavor	14	4
CHP04540	Large intestine meridian	Meridian tropism	2	9
CHP04540	Liver meridian	Meridian tropism	12	7
CHP04540	Cold therapeutic	Therapeutic nature	6	17
CHP04541	Sweet medicinal	Medicinal flavor	13	19
CHP04541	Large intestine meridian	Meridian tropism	2	9
CHP04541	Liver meridian	Meridian tropism	12	7
CHP04541	Bladder meridian	Meridian tropism	7	12
CHP04541	Cold therapeutic	Therapeutic nature	6	17
CHP04542	Sour medicinal	Medicinal flavor	20	20
CHP04542	Liver meridian	Meridian tropism	12	7
CHP04542	Kidney meridian	Meridian tropism	21	10
CHP04542	Warm therapeutic	Therapeutic nature	18	6
CHP04543	Pungent medicinal	Medicinal flavor	14	4
CHP04543	Liver meridian	Meridian tropism	12	7
CHP04543	Kidney meridian	Meridian tropism	21	10
CHP04543	Neutral therapeutic	Therapeutic nature	16	15
CHP04544	Sweet medicinal	Medicinal flavor	13	19
CHP04544	Bitter medicinal	Medicinal flavor	10	13
CHP04544	Stomach meridian	Meridian tropism	8	3
CHP04544	Liver meridian	Meridian tropism	12	7
CHP04544	Cold therapeutic	Therapeutic nature	6	17
CHP04545	Bitter medicinal	Medicinal flavor	10	13
CHP04545	Liver meridian	Meridian tropism	12	7
CHP04545	Cold therapeutic	Therapeutic nature	6	17
CHP04546	Sweet medicinal	Medicinal flavor	13	19
CHP04546	Stomach meridian	Meridian tropism	8	3
CHP04546	Lung meridian	Meridian tropism	5	8
CHP04546	Liver meridian	Meridian tropism	12	7
CHP04546	Cool therapeutic	Therapeutic nature	15	11
CHP04547	Pungent medicinal	Medicinal flavor	14	4
CHP04547	Bitter medicinal	Medicinal flavor	10	13
CHP04547	Neutral therapeutic	Therapeutic nature	16	15
CHP04548	Sweet medicinal	Medicinal flavor	13	19
CHP04548	Lung meridian	Meridian tropism	5	8
CHP04548	Gallbladder meridian	Meridian tropism	4	14
CHP04548	Bladder meridian	Meridian tropism	7	12
CHP04548	Cool therapeutic	Therapeutic nature	15	11
CHP04549	Pungent medicinal	Medicinal flavor	14	4
CHP04549	Bitter medicinal	Medicinal flavor	10	13
CHP04549	Warm therapeutic	Therapeutic nature	18	6
CHP04550	Pungent medicinal	Medicinal flavor	14	4
CHP04550	Astringent medicinal	Medicinal flavor	17	18
CHP04550	Large intestine meridian	Meridian tropism	2	9
CHP04550	Stomach meridian	Meridian tropism	8	3
CHP04550	Liver meridian	Meridian tropism	12	7
CHP04550	Heart meridian	Meridian tropism	9	21
CHP04550	Warm therapeutic	Therapeutic nature	18	6
CHP04551	Bitter medicinal	Medicinal flavor	10	13
CHP04551	Stomach meridian	Meridian tropism	8	3
CHP04551	Heart meridian	Meridian tropism	9	21
CHP04551	Cool therapeutic	Therapeutic nature	15	11
CHP04552	Pungent medicinal	Medicinal flavor	14	4
CHP04552	Bitter medicinal	Medicinal flavor	10	13
CHP04552	Liver meridian	Meridian tropism	12	7
CHP04552	Kidney meridian	Meridian tropism	21	10
CHP04552	Cool therapeutic	Therapeutic nature	15	11
CHP04553	Pungent medicinal	Medicinal flavor	14	4
CHP04553	Bitter medicinal	Medicinal flavor	10	13
CHP04553	Large intestine meridian	Meridian tropism	2	9
CHP04553	Lung meridian	Meridian tropism	5	8
CHP04553	Liver meridian	Meridian tropism	12	7
CHP04553	Warm therapeutic	Therapeutic nature	18	6
CHP04554	Pungent medicinal	Medicinal flavor	14	4
CHP04554	Large intestine meridian	Meridian tropism	2	9
CHP04554	Stomach meridian	Meridian tropism	8	3
CHP04554	Lung meridian	Meridian tropism	5	8
CHP04554	Liver meridian	Meridian tropism	12	7
CHP04554	Warm therapeutic	Therapeutic nature	18	6
CHP04555	Salty medicinal	Medicinal flavor	23	16
CHP04555	Bladder meridian	Meridian tropism	7	12
CHP04555	Neutral therapeutic	Therapeutic nature	16	15
CHP04556	Sweet medicinal	Medicinal flavor	13	19
CHP04556	Pungent medicinal	Medicinal flavor	14	4
CHP04556	Bitter medicinal	Medicinal flavor	10	13
CHP04556	Triple burner meridian	Meridian tropism	1	1
CHP04556	Spleen meridian	Meridian tropism	19	5
CHP04556	Liver meridian	Meridian tropism	12	7
CHP04556	Neutral therapeutic	Therapeutic nature	16	15
CHP04557	Sweet medicinal	Medicinal flavor	13	19
CHP04557	Bitter medicinal	Medicinal flavor	10	13
CHP04557	Cool therapeutic	Therapeutic nature	15	11
CHP04558	Pungent medicinal	Medicinal flavor	14	4
CHP04558	Lung meridian	Meridian tropism	5	8
CHP04558	Warm therapeutic	Therapeutic nature	18	6
CHP04559	Pungent medicinal	Medicinal flavor	14	4
CHP04559	Lung meridian	Meridian tropism	5	8
CHP04559	Warm therapeutic	Therapeutic nature	18	6
CHP04560	Sweet medicinal	Medicinal flavor	13	19
CHP04560	Lung meridian	Meridian tropism	5	8
CHP04560	Neutral therapeutic	Therapeutic nature	16	15
CHP04561	Pungent medicinal	Medicinal flavor	14	4
CHP04561	Stomach meridian	Meridian tropism	8	3
CHP04561	Spleen meridian	Meridian tropism	19	5
CHP04561	Liver meridian	Meridian tropism	12	7
CHP04561	Warm therapeutic	Therapeutic nature	18	6
CHP04562	Sweet medicinal	Medicinal flavor	13	19
CHP04562	Pungent medicinal	Medicinal flavor	14	4
CHP04562	Stomach meridian	Meridian tropism	8	3
CHP04562	Warm therapeutic	Therapeutic nature	18	6
CHP04563	Astringent medicinal	Medicinal flavor	17	18
CHP04563	Liver meridian	Meridian tropism	12	7
CHP04563	Warm therapeutic	Therapeutic nature	18	6
CHP04564	Bitter medicinal	Medicinal flavor	10	13
CHP04564	Liver meridian	Meridian tropism	12	7
CHP04564	Neutral therapeutic	Therapeutic nature	16	15
CHP04565	Pungent medicinal	Medicinal flavor	14	4
CHP04565	Bitter medicinal	Medicinal flavor	10	13
CHP04565	Liver meridian	Meridian tropism	12	7
CHP04565	Kidney meridian	Meridian tropism	21	10
CHP04565	Heart meridian	Meridian tropism	9	21
CHP04565	Warm therapeutic	Therapeutic nature	18	6
CHP04566	Lung meridian	Meridian tropism	5	8
CHP04566	Neutral therapeutic	Therapeutic nature	16	15
CHP04567	Pungent medicinal	Medicinal flavor	14	4
CHP04567	Lung meridian	Meridian tropism	5	8
CHP04567	Neutral therapeutic	Therapeutic nature	16	15
CHP04568	Sweet medicinal	Medicinal flavor	13	19
CHP04568	Cold therapeutic	Therapeutic nature	6	17
CHP04569	Pungent medicinal	Medicinal flavor	14	4
CHP04569	Bitter medicinal	Medicinal flavor	10	13
CHP04569	Cool therapeutic	Therapeutic nature	15	11
CHP04570	Pungent medicinal	Medicinal flavor	14	4
CHP04570	Neutral therapeutic	Therapeutic nature	16	15
CHP04571	Pungent medicinal	Medicinal flavor	14	4
CHP04571	Stomach meridian	Meridian tropism	8	3
CHP04571	Lung meridian	Meridian tropism	5	8
CHP04571	Bladder meridian	Meridian tropism	7	12
CHP04571	Warm therapeutic	Therapeutic nature	18	6
CHP04572	Sweet medicinal	Medicinal flavor	13	19
CHP04572	Bitter medicinal	Medicinal flavor	10	13
CHP04572	Stomach meridian	Meridian tropism	8	3
CHP04572	Lung meridian	Meridian tropism	5	8
CHP04572	Bladder meridian	Meridian tropism	7	12
CHP04572	Warm therapeutic	Therapeutic nature	18	6
CHP04573	Bitter medicinal	Medicinal flavor	10	13
CHP04573	Stomach meridian	Meridian tropism	8	3
CHP04573	Lung meridian	Meridian tropism	5	8
CHP04573	Cool therapeutic	Therapeutic nature	15	11
CHP04574	Sweet medicinal	Medicinal flavor	13	19
CHP04574	Neutral therapeutic	Therapeutic nature	16	15
CHP04575	Sweet medicinal	Medicinal flavor	13	19
CHP04575	Bitter medicinal	Medicinal flavor	10	13
CHP04575	Large intestine meridian	Meridian tropism	2	9
CHP04575	Neutral therapeutic	Therapeutic nature	16	15
CHP04576	Bitter medicinal	Medicinal flavor	10	13
CHP04576	Pungent medicinal	Medicinal flavor	14	4
CHP04576	Warm therapeutic	Therapeutic nature	18	6
CHP04577	Pungent medicinal	Medicinal flavor	14	4
CHP04577	Bitter medicinal	Medicinal flavor	10	13
CHP04577	Lung meridian	Meridian tropism	5	8
CHP04577	Liver meridian	Meridian tropism	12	7
CHP04577	Cool therapeutic	Therapeutic nature	15	11
CHP04578	Pungent medicinal	Medicinal flavor	14	4
CHP04578	Stomach meridian	Meridian tropism	8	3
CHP04578	Spleen meridian	Meridian tropism	19	5
CHP04578	Lung meridian	Meridian tropism	5	8
CHP04578	Warm therapeutic	Therapeutic nature	18	6
CHP04579	Bitter medicinal	Medicinal flavor	10	13
CHP04579	Astringent medicinal	Medicinal flavor	17	18
CHP04579	Liver meridian	Meridian tropism	12	7
CHP04579	Kidney meridian	Meridian tropism	21	10
CHP04579	Warm therapeutic	Therapeutic nature	18	6
CHP04580	Sour medicinal	Medicinal flavor	20	20
CHP04580	Salty medicinal	Medicinal flavor	23	16
CHP04580	Liver meridian	Meridian tropism	12	7
CHP04580	Kidney meridian	Meridian tropism	21	10
CHP04580	Warm therapeutic	Therapeutic nature	18	6
CHP04581	Bitter medicinal	Medicinal flavor	10	13
CHP04581	Liver meridian	Meridian tropism	12	7
CHP04581	Kidney meridian	Meridian tropism	21	10
CHP04581	Neutral therapeutic	Therapeutic nature	16	15
CHP04582	Astringent medicinal	Medicinal flavor	17	18
CHP04582	Cool therapeutic	Therapeutic nature	15	11
CHP04583	Bitter medicinal	Medicinal flavor	10	13
CHP04583	Large intestine meridian	Meridian tropism	2	9
CHP04583	Stomach meridian	Meridian tropism	8	3
CHP04583	Liver meridian	Meridian tropism	12	7
CHP04583	Cold therapeutic	Therapeutic nature	6	17
CHP04584	Bitter medicinal	Medicinal flavor	10	13
CHP04584	Stomach meridian	Meridian tropism	8	3
CHP04584	Liver meridian	Meridian tropism	12	7
CHP04584	Heart meridian	Meridian tropism	9	21
CHP04584	Cool therapeutic	Therapeutic nature	15	11
CHP04585	Pungent medicinal	Medicinal flavor	14	4
CHP04585	Stomach meridian	Meridian tropism	8	3
CHP04585	Liver meridian	Meridian tropism	12	7
CHP04585	Warm therapeutic	Therapeutic nature	18	6
CHP04586	Pungent medicinal	Medicinal flavor	14	4
CHP04586	Astringent medicinal	Medicinal flavor	17	18
CHP04586	Lung meridian	Meridian tropism	5	8
CHP04586	Kidney meridian	Meridian tropism	21	10
CHP04586	Cold therapeutic	Therapeutic nature	6	17
CHP04587	Pungent medicinal	Medicinal flavor	14	4
CHP04587	Warm therapeutic	Therapeutic nature	18	6
CHP04588	Pungent medicinal	Medicinal flavor	14	4
CHP04588	Stomach meridian	Meridian tropism	8	3
CHP04588	Warm therapeutic	Therapeutic nature	18	6
CHP04589	Bitter medicinal	Medicinal flavor	10	13
CHP04589	Liver meridian	Meridian tropism	12	7
CHP04589	Kidney meridian	Meridian tropism	21	10
CHP04589	Cold therapeutic	Therapeutic nature	6	17
CHP04590	Pungent medicinal	Medicinal flavor	14	4
CHP04590	Warm therapeutic	Therapeutic nature	18	6
CHP04591	Sour medicinal	Medicinal flavor	20	20
CHP04591	Pungent medicinal	Medicinal flavor	14	4
CHP04591	Bitter medicinal	Medicinal flavor	10	13
CHP04591	Stomach meridian	Meridian tropism	8	3
CHP04591	Spleen meridian	Meridian tropism	19	5
CHP04591	Lung meridian	Meridian tropism	5	8
CHP04591	Liver meridian	Meridian tropism	12	7
CHP04591	Warm therapeutic	Therapeutic nature	18	6
CHP04592	Pungent medicinal	Medicinal flavor	14	4
CHP04592	Stomach meridian	Meridian tropism	8	3
CHP04592	Lung meridian	Meridian tropism	5	8
CHP04592	Warm therapeutic	Therapeutic nature	18	6
CHP04593	Lung meridian	Meridian tropism	5	8
CHP04593	Cold therapeutic	Therapeutic nature	6	17
CHP04594	Pungent medicinal	Medicinal flavor	14	4
CHP04594	Bitter medicinal	Medicinal flavor	10	13
CHP04594	Lung meridian	Meridian tropism	5	8
CHP04594	Cold therapeutic	Therapeutic nature	6	17
CHP04595	Pungent medicinal	Medicinal flavor	14	4
CHP04595	Spleen meridian	Meridian tropism	19	5
CHP04595	Liver meridian	Meridian tropism	12	7
CHP04595	Warm therapeutic	Therapeutic nature	18	6
CHP04596	Pungent medicinal	Medicinal flavor	14	4
CHP04596	Spleen meridian	Meridian tropism	19	5
CHP04596	Liver meridian	Meridian tropism	12	7
CHP04596	Warm therapeutic	Therapeutic nature	18	6
CHP04597	Pungent medicinal	Medicinal flavor	14	4
CHP04597	Lung meridian	Meridian tropism	5	8
CHP04597	Warm therapeutic	Therapeutic nature	18	6
CHP04598	Pungent medicinal	Medicinal flavor	14	4
CHP04598	Lung meridian	Meridian tropism	5	8
CHP04598	Warm therapeutic	Therapeutic nature	18	6
CHP04599	Sour medicinal	Medicinal flavor	20	20
CHP04599	Bitter medicinal	Medicinal flavor	10	13
CHP04599	Lung meridian	Meridian tropism	5	8
CHP04599	Liver meridian	Meridian tropism	12	7
CHP04599	Kidney meridian	Meridian tropism	21	10
CHP04599	Neutral therapeutic	Therapeutic nature	16	15
CHP04600	Pungent medicinal	Medicinal flavor	14	4
CHP04600	Bitter medicinal	Medicinal flavor	10	13
CHP04600	Cool therapeutic	Therapeutic nature	15	11
CHP04601	Bitter medicinal	Medicinal flavor	10	13
CHP04601	Spleen meridian	Meridian tropism	19	5
CHP04601	Liver meridian	Meridian tropism	12	7
CHP04601	Neutral therapeutic	Therapeutic nature	16	15
CHP04602	Sweet medicinal	Medicinal flavor	13	19
CHP04602	Large intestine meridian	Meridian tropism	2	9
CHP04602	Lung meridian	Meridian tropism	5	8
CHP04602	Neutral therapeutic	Therapeutic nature	16	15
CHP04603	Sweet medicinal	Medicinal flavor	13	19
CHP04603	Stomach meridian	Meridian tropism	8	3
CHP04603	Bladder meridian	Meridian tropism	7	12
CHP04603	Cold therapeutic	Therapeutic nature	6	17
CHP04604	Bitter medicinal	Medicinal flavor	10	13
CHP04604	Liver meridian	Meridian tropism	12	7
